crim,zn,indus,chas,nox,rm,age,dis,rad,tax,ptratio,b,lstat,medv
5.4643689414294,51.51948833495831,5.774359908461802,-0.011481112031432678,0.3404419257068572,6.876886132468893,56.35210712582956,1.9496557806311552,18.032337456329387,329.7975832584333,18.81431324651718,503.2348211052334,-12.562408471355734,15.717559773823458
0.4598198583828202,7.212217728253609,16.467117230233026,0.009919118775031877,0.4003952695386124,6.614277647245742,91.46753186838227,2.466260906561448,8.483075572345964,296.03090828840254,15.194335013538543,265.2511625273741,24.81239571009183,12.920699820197761
-45.60457352093901,10.742701485894843,12.077469807920433,-0.044349547659037654,0.3355660098930944,5.882078757579363,41.08747374734009,3.457947995276463,6.881666893588922,448.92297313633617,12.95430909101314,249.04459676908598,19.545661750067996,55.29940819206867
0.9617872935488833,-1.3604113114954517,19.285145688913232,-0.31496758733607483,0.5571879285300272,4.814817472014126,50.30006135911206,3.221912125761919,6.0069286876975445,301.70853940076813,16.20370069444553,393.2264373817693,-1.291603823487522,26.684599786473964
3.5688709447871467,-9.312002092315106,15.470388369383858,1.2480316807756657,0.3634156286348471,7.550567920395923,110.45853755130477,2.7926236059106397,23.632861177773986,612.0037671135101,14.717657542579209,309.51366724581413,25.008565869520883,-4.544635575992901
-5.101275766990008,-20.320151171971666,6.360979608672716,0.12284322822558758,0.5038781001670417,4.917261379125192,101.68278139577403,9.276189130435716,13.067906843909853,268.27654164748117,21.24298403860495,439.00756298901626,23.70311253613387,73.37283935054853
-28.48440083346252,27.31740670611742,-3.224489468580672,0.18858857897396217,0.2409975459697324,8.8724584592667,105.70877548255808,-5.7548099613908485,16.372599758876355,777.0608539870582,22.437720825309555,395.09889103205006,29.311253735979818,56.71225587457876
5.139275611224207,89.07236208048703,19.331428580126705,1.0494417284174449,0.46288399732486013,8.816899559079237,-0.9423353512820754,9.571854688383238,-18.18246624502617,692.0296819740444,18.219093554196775,376.8666841886713,20.8813633058254,18.317724287787872
12.040354057155177,-3.4044606052254522,-0.08030233785105167,-0.12809468596899856,0.489781665506547,4.333323949554831,61.00198967532621,8.33603723326831,15.893480959928898,417.2299801212231,11.118526180594866,10.018231029553272,10.963112984797139,30.933249463187096
17.133268822294212,33.3981186281083,12.538673433770184,1.3093251900166862,0.10161223616303977,6.594319893588775,76.92458184963853,-0.6863470172837167,3.296969221922564,342.38397471156,18.819155141447304,441.19981933724404,18.39705626288589,57.81360927158745
9.21973404559785,16.20903373740777,19.102757637511928,-0.09799449798198237,0.3872704512581103,6.063349230975464,102.93790933422088,11.883454327929694,5.944470302108035,277.77403173725344,12.199615481969353,302.94982787593364,21.17869107923241,18.815193213412847
-5.049339538843741,106.96794750730714,-5.7649622769419855,-1.2887362628814303,0.42143492760162277,7.268029525856498,122.93985325014917,1.99717976102081,2.0305151318298615,463.8738414795207,13.657712958586485,274.1558807329537,0.3214895249518097,24.37457503981832
21.87140827799409,6.968608722842713,-6.068549165138942,0.08044739473854949,0.7694323978370518,9.062987635741301,91.74668108685181,0.8173890202123308,6.576413360506137,298.5361614939678,15.345247775855126,334.9246310729632,28.356039850617297,46.60585500077349
15.76753031136122,-16.8397131869479,7.6138916934074885,0.0018111136963353796,0.7940077764928342,4.33705242807419,118.62448501893526,7.7166333025131815,26.01017216119036,487.18245559362657,15.14432324042368,392.2554430918276,21.392945896621356,24.92235651964734
13.188053285409861,9.626056204279006,18.693424725830845,-1.1598287674045782,0.36609706137470455,6.277051985947005,74.33078738878473,3.184088173165516,-6.580429146424544,658.1488214534581,16.525822236663963,371.68132843016457,19.631005128992626,45.455641168655276
7.984540148850383,-13.056151275651857,-2.3615545197716985,-0.047502124051245376,0.4435409392488634,4.7804573010699976,85.87575184175614,1.5523455545841607,1.953828812586866,338.98929651305457,15.217473422758296,346.2307654472874,21.275347278187404,50.071179131180465
15.896654796914875,14.992104350253491,18.264351561311756,0.07976570416456248,0.6274677911128131,5.784764343838389,77.05956357228564,4.632410414998583,5.638919197563301,981.1318125377899,16.900967068867562,468.89673461674704,13.365060851325497,18.52556569951558
-9.464862750940707,-23.569592112717118,18.43763756096503,0.4438046343555711,0.4134018188752628,5.270532120146867,-44.23083462812144,3.7191519456629445,0.3133014001385783,81.4088082121695,18.37295992011818,278.65501400209035,-16.079558715609643,50.95141250087837
13.225243131263724,100.27682473916161,7.829608069126557,-0.30986349600384594,0.35448284432540506,7.561775095083604,126.41689304814598,4.292345194702849,4.50004234521053,486.5974445479952,17.98386725449069,296.2078104594318,4.1121643042,29.62375402096179
18.077595261550627,100.21528746173453,4.644955956999343,1.1889264750014321,0.43834047034011575,1.0149247042790508,75.00357778179784,3.777263859634199,8.469230076170163,495.3468825986683,10.636609181560893,477.6643406629117,13.823668002694784,21.190924566027032
4.205463859745515,2.697745745630492,13.671890942687309,-0.06787576086958429,0.4621357010368808,6.5686743144177795,109.11126517534107,1.3610123243660799,8.508883034648992,669.9081639060392,19.6395731998883,456.26382700092654,35.96668754376434,13.25434870914841
